sample_name,sample,copy,area_season,season,study.area,domestication,DESCRIPTION,state,grass_cover_percent,grass_cover,elevation,biome,latitude,longitude,collection_time,life_stage,sex_known,sex,BCS_known,horse_BCS,fecal_freshness,stud_pile,Other_notes
WSW16_1,WSW16,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1128.273682,sagerush steppe,43.689061,-118.433249,44207.44382,Adult,n,u,n,u,2,y,
WSW16_2,WSW16,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1128.273682,sagerush steppe,43.689061,-118.433249,44207.44382,Adult,n,u,n,u,2,y,
WSW17_1,WSW17,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1129.148926,sagerush steppe,43.689096,-118.433265,44207.44514,Adult,n,u,n,u,2,n,
WSW17_2,WSW17,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1129.148926,sagerush steppe,43.689096,-118.433265,44207.44514,Adult,n,u,n,u,2,n,
WSW18_1,WSW18,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1131.531006,sagerush steppe,43.694993,-118.439239,44207.47833,Adult,y,mare,y,6,1,n,
WSW18_2,WSW18,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1131.531006,sagerush steppe,43.694993,-118.439239,44207.47833,Adult,y,mare,y,6,1,n,
WSW19_1,WSW19,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1161.751709,sagerush steppe,43.686874,-118.437989,44207.51581,Adult,n,u,n,u,1,n,
WSW19_2,WSW19,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1161.751709,sagerush steppe,43.686874,-118.437989,44207.51581,Adult,n,u,n,u,1,n,
WSW2_1,WSW2,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1132.734009,sagerush steppe,43.695515,-118.442141,44206.66676,Adult,n,u,n,u,2,y,
WSW2_2,WSW2,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1132.734009,sagerush steppe,43.695515,-118.442141,44206.66676,Adult,n,u,n,u,2,y,
WSW6_1,WSW6,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1145.464111,sagerush steppe,43.693734,-118.444125,44206.68434,Adult,n,u,n,u,2,n,
WSW6_2,WSW6,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1145.464111,sagerush steppe,43.693734,-118.444125,44206.68434,Adult,n,u,n,u,2,n,
WSW7_1,WSW7,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1140.886963,sagerush steppe,43.693902,-118.443468,44206.68692,Adult,n,u,n,u,2,n,
WSW7_2,WSW7,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1140.886963,sagerush steppe,43.693902,-118.443468,44206.68692,Adult,n,u,n,u,2,n,
WSW8_1,WSW8,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1134.533691,sagerush steppe,43.695737,-118.441876,44206.69159,Adult,n,u,n,u,2,n,
WSW8_2,WSW8,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1134.533691,sagerush steppe,43.695737,-118.441876,44206.69159,Adult,n,u,n,u,2,n,
WSW9_1,WSW9,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1135.28833,sagerush steppe,43.69575,-118.441861,44206.69191,Adult,n,u,n,u,2,y,
WSW9_2,WSW9,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1135.28833,sagerush steppe,43.69575,-118.441861,44206.69191,Adult,n,u,n,u,2,y,
WTP10_1,WTP10,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1483.579468,sagerush steppe,40.457207,-120.076652,44209.38903,Adult,n,u,n,u,1,n,
WTP10_2,WTP10,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1483.579468,sagerush steppe,40.457207,-120.076652,44209.38903,Adult,n,u,n,u,1,n,
WTP11_1,WTP11,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1568.06897,sagerush steppe,40.414848,-119.985351,44209.50957,Adult,n,u,n,u,2,n,
WTP11_2,WTP11,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1568.06897,sagerush steppe,40.414848,-119.985351,44209.50957,Adult,n,u,n,u,2,n,
WTP12_1,WTP12,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1570.382446,sagerush steppe,40.415164,-119.984234,44209.49587,Adult,n,u,n,u,2,y,
WTP12_2,WTP12,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1570.382446,sagerush steppe,40.415164,-119.984234,44209.49587,Adult,n,u,n,u,2,y,
WTP13_1,WTP13,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1570.923706,sagerush steppe,40.415454,-119.984221,44209.49865,Adult,n,u,n,u,2,n,
WTP13_2,WTP13,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1570.923706,sagerush steppe,40.415454,-119.984221,44209.49865,Adult,n,u,n,u,2,n,
WTP14_1,WTP14,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1570.633911,sagerush steppe,40.415427,-119.984377,44209.5019,Adult,n,u,n,u,3,n,
WTP14_2,WTP14,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1570.633911,sagerush steppe,40.415427,-119.984377,44209.5019,Adult,n,u,n,u,3,n,
WTP15_1,WTP15,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1571.653442,sagerush steppe,40.415674,-119.98422,44209.50397,Adult,n,u,n,u,2,n,
WTP15_2,WTP15,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1571.653442,sagerush steppe,40.415674,-119.98422,44209.50397,Adult,n,u,n,u,2,n,
WTP16_1,WTP16,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1572.754395,sagerush steppe,40.415715,-119.984195,44209.50606,Adult,n,u,n,u,2,n,
WTP16_2,WTP16,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1572.754395,sagerush steppe,40.415715,-119.984195,44209.50606,Adult,n,u,n,u,2,n,
WTP1_1,WTP1,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1789.631836,sagerush steppe,38.56512,-113.18509,44179.47363,Adult,n,u,n,u,3,n,
WTP1_2,WTP1,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1789.631836,sagerush steppe,38.56512,-113.18509,44179.47363,Adult,n,u,n,u,3,n,
WTP2_1,WTP2,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1487.489014,sagerush steppe,40.45713,-120.076509,44209.39098,Adult,n,u,n,u,1,n,
WTP2_2,WTP2,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1487.489014,sagerush steppe,40.45713,-120.076509,44209.39098,Adult,n,u,n,u,1,n,
WTP4_1,WTP4,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1541.82605,sagerush steppe,40.448969,-120.050333,44209.40819,Adult,n,u,n,u,3,y,
WTP4_2,WTP4,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1541.82605,sagerush steppe,40.448969,-120.050333,44209.40819,Adult,n,u,n,u,3,y,
WTP5_1,WTP5,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1550.955688,sagerush steppe,40.442908,-120.047906,44209.41438,Adult,n,u,n,u,3,y,
WTP5_2,WTP5,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1550.955688,sagerush steppe,40.442908,-120.047906,44209.41438,Adult,n,u,n,u,3,y,
WTP6_1,WTP6,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1590.188354,sagerush steppe,40.438596,-120.018157,44209.44105,Adult,n,u,n,u,2,n,
WTP6_2,WTP6,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1590.188354,sagerush steppe,40.438596,-120.018157,44209.44105,Adult,n,u,n,u,2,n,
WTP7_1,WTP7,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1566.671021,sagerush steppe,40.416179,-120.01216,44209.45222,Adult,n,u,n,u,4,y,
WTP7_2,WTP7,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1566.671021,sagerush steppe,40.416179,-120.01216,44209.45222,Adult,n,u,n,u,4,y,
WTP8_1,WTP8,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1554.202271,sagerush steppe,40.413237,-119.989383,44209.48242,Adult,n,u,n,u,2,n,
WTP8_2,WTP8,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1554.202271,sagerush steppe,40.413237,-119.989383,44209.48242,Adult,n,u,n,u,2,n,
WTP9_1,WTP9,1,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1566.703735,sagerush steppe,40.414687,-119.985234,44209.48839,Adult,n,u,n,u,2,n,
WTP9_2,WTP9,2,WTP,winter,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1566.703735,sagerush steppe,40.414687,-119.985234,44209.48839,Adult,n,u,n,u,2,n,
